image_fname,mask_fname,folder,image_id,event_name,sample_id,event_type,non_damaged_pixels,light_damaged_pixels,medium_damaged_pixels,destroyed_pixels,non_damaged_buildings,light_damaged_buildings,medium_damaged_buildings,destroyed_buildings,fold
train/images/hurricane-florence_00000434_pre_disaster.png,train/masks/hurricane-florence_00000434_pre_disaster.png,train,hurricane-florence_00000434_pre_disaster,hurricane-florence,434,pre,2031,0,0,0,2,0,0,0,1
train/images/hurricane-michael_00000436_pre_disaster.png,train/masks/hurricane-michael_00000436_pre_disaster.png,train,hurricane-michael_00000436_pre_disaster,hurricane-michael,436,pre,59367,0,0,0,37,0,0,0,2
train/images/midwest-flooding_00000437_pre_disaster.png,train/masks/midwest-flooding_00000437_pre_disaster.png,train,midwest-flooding_00000437_pre_disaster,midwest-flooding,437,pre,12904,0,0,0,20,0,0,0,2
train/images/hurricane-michael_00000437_pre_disaster.png,train/masks/hurricane-michael_00000437_pre_disaster.png,train,hurricane-michael_00000437_pre_disaster,hurricane-michael,437,pre,96499,0,0,0,65,0,0,0,3
train/images/socal-fire_00000439_pre_disaster.png,train/masks/socal-fire_00000439_pre_disaster.png,train,socal-fire_00000439_pre_disaster,socal-fire,439,pre,0,0,0,0,0,0,0,0,2
train/images/midwest-flooding_00000440_pre_disaster.png,train/masks/midwest-flooding_00000440_pre_disaster.png,train,midwest-flooding_00000440_pre_disaster,midwest-flooding,440,pre,12096,0,0,0,23,0,0,0,1
train/images/hurricane-harvey_00000441_pre_disaster.png,train/masks/hurricane-harvey_00000441_pre_disaster.png,train,hurricane-harvey_00000441_pre_disaster,hurricane-harvey,441,pre,243584,0,0,0,75,0,0,0,0
train/images/socal-fire_00000443_pre_disaster.png,train/masks/socal-fire_00000443_pre_disaster.png,train,socal-fire_00000443_pre_disaster,socal-fire,443,pre,801,0,0,0,1,0,0,0,2
train/images/hurricane-harvey_00000445_pre_disaster.png,train/masks/hurricane-harvey_00000445_pre_disaster.png,train,hurricane-harvey_00000445_pre_disaster,hurricane-harvey,445,pre,168601,0,0,0,120,0,0,0,1
train/images/hurricane-michael_00000447_pre_disaster.png,train/masks/hurricane-michael_00000447_pre_disaster.png,train,hurricane-michael_00000447_pre_disaster,hurricane-michael,447,pre,150373,0,0,0,148,0,0,0,1
train/images/hurricane-florence_00000448_pre_disaster.png,train/masks/hurricane-florence_00000448_pre_disaster.png,train,hurricane-florence_00000448_pre_disaster,hurricane-florence,448,pre,8842,0,0,0,14,0,0,0,4
train/images/socal-fire_00000448_pre_disaster.png,train/masks/socal-fire_00000448_pre_disaster.png,train,socal-fire_00000448_pre_disaster,socal-fire,448,pre,0,0,0,0,0,0,0,0,4
train/images/socal-fire_00000449_pre_disaster.png,train/masks/socal-fire_00000449_pre_disaster.png,train,socal-fire_00000449_pre_disaster,socal-fire,449,pre,0,0,0,0,0,0,0,0,3
train/images/hurricane-michael_00000450_pre_disaster.png,train/masks/hurricane-michael_00000450_pre_disaster.png,train,hurricane-michael_00000450_pre_disaster,hurricane-michael,450,pre,83574,0,0,0,43,0,0,0,4
train/images/hurricane-harvey_00000453_pre_disaster.png,train/masks/hurricane-harvey_00000453_pre_disaster.png,train,hurricane-harvey_00000453_pre_disaster,hurricane-harvey,453,pre,304266,0,0,0,110,0,0,0,0
train/images/hurricane-florence_00000456_pre_disaster.png,train/masks/hurricane-florence_00000456_pre_disaster.png,train,hurricane-florence_00000456_pre_disaster,hurricane-florence,456,pre,4579,0,0,0,6,0,0,0,4
train/images/socal-fire_00000456_pre_disaster.png,train/masks/socal-fire_00000456_pre_disaster.png,train,socal-fire_00000456_pre_disaster,socal-fire,456,pre,0,0,0,0,0,0,0,0,1
train/images/hurricane-harvey_00000456_pre_disaster.png,train/masks/hurricane-harvey_00000456_pre_disaster.png,train,hurricane-harvey_00000456_pre_disaster,hurricane-harvey,456,pre,271616,0,0,0,131,0,0,0,2
train/images/hurricane-harvey_00000458_pre_disaster.png,train/masks/hurricane-harvey_00000458_pre_disaster.png,train,hurricane-harvey_00000458_pre_disaster,hurricane-harvey,458,pre,127416,0,0,0,70,0,0,0,4
train/images/hurricane-michael_00000459_pre_disaster.png,train/masks/hurricane-michael_00000459_pre_disaster.png,train,hurricane-michael_00000459_pre_disaster,hurricane-michael,459,pre,92429,0,0,0,93,0,0,0,3
train/images/socal-fire_00000460_pre_disaster.png,train/masks/socal-fire_00000460_pre_disaster.png,train,socal-fire_00000460_pre_disaster,socal-fire,460,pre,0,0,0,0,0,0,0,0,4
train/images/hurricane-harvey_00000460_pre_disaster.png,train/masks/hurricane-harvey_00000460_pre_disaster.png,train,hurricane-harvey_00000460_pre_disaster,hurricane-harvey,460,pre,344290,0,0,0,107,0,0,0,4
train/images/hurricane-harvey_00000464_pre_disaster.png,train/masks/hurricane-harvey_00000464_pre_disaster.png,train,hurricane-harvey_00000464_pre_disaster,hurricane-harvey,464,pre,40462,0,0,0,10,0,0,0,0
train/images/hurricane-harvey_00000465_pre_disaster.png,train/masks/hurricane-harvey_00000465_pre_disaster.png,train,hurricane-harvey_00000465_pre_disaster,hurricane-harvey,465,pre,411677,0,0,0,171,0,0,0,3
train/images/hurricane-florence_00000466_pre_disaster.png,train/masks/hurricane-florence_00000466_pre_disaster.png,train,hurricane-florence_00000466_pre_disaster,hurricane-florence,466,pre,6012,0,0,0,4,0,0,0,4
train/images/hurricane-harvey_00000466_pre_disaster.png,train/masks/hurricane-harvey_00000466_pre_disaster.png,train,hurricane-harvey_00000466_pre_disaster,hurricane-harvey,466,pre,28597,0,0,0,12,0,0,0,1
train/images/hurricane-florence_00000468_pre_disaster.png,train/masks/hurricane-florence_00000468_pre_disaster.png,train,hurricane-florence_00000468_pre_disaster,hurricane-florence,468,pre,12023,0,0,0,10,0,0,0,2
train/images/hurricane-harvey_00000468_pre_disaster.png,train/masks/hurricane-harvey_00000468_pre_disaster.png,train,hurricane-harvey_00000468_pre_disaster,hurricane-harvey,468,pre,116679,0,0,0,78,0,0,0,0
train/images/hurricane-michael_00000468_pre_disaster.png,train/masks/hurricane-michael_00000468_pre_disaster.png,train,hurricane-michael_00000468_pre_disaster,hurricane-michael,468,pre,135233,0,0,0,105,0,0,0,2
train/images/socal-fire_00000470_pre_disaster.png,train/masks/socal-fire_00000470_pre_disaster.png,train,socal-fire_00000470_pre_disaster,socal-fire,470,pre,5533,0,0,0,8,0,0,0,0
train/images/hurricane-michael_00000471_pre_disaster.png,train/masks/hurricane-michael_00000471_pre_disaster.png,train,hurricane-michael_00000471_pre_disaster,hurricane-michael,471,pre,107635,0,0,0,159,0,0,0,1
train/images/hurricane-florence_00000471_pre_disaster.png,train/masks/hurricane-florence_00000471_pre_disaster.png,train,hurricane-florence_00000471_pre_disaster,hurricane-florence,471,pre,2003,0,0,0,1,0,0,0,1
train/images/socal-fire_00000475_pre_disaster.png,train/masks/socal-fire_00000475_pre_disaster.png,train,socal-fire_00000475_pre_disaster,socal-fire,475,pre,56775,0,0,0,43,0,0,0,2
train/images/hurricane-harvey_00000476_pre_disaster.png,train/masks/hurricane-harvey_00000476_pre_disaster.png,train,hurricane-harvey_00000476_pre_disaster,hurricane-harvey,476,pre,298940,0,0,0,206,0,0,0,0
train/images/hurricane-michael_00000477_pre_disaster.png,train/masks/hurricane-michael_00000477_pre_disaster.png,train,hurricane-michael_00000477_pre_disaster,hurricane-michael,477,pre,121917,0,0,0,88,0,0,0,3
train/images/hurricane-michael_00000478_pre_disaster.png,train/masks/hurricane-michael_00000478_pre_disaster.png,train,hurricane-michael_00000478_pre_disaster,hurricane-michael,478,pre,154240,0,0,0,89,0,0,0,3
train/images/hurricane-harvey_00000479_pre_disaster.png,train/masks/hurricane-harvey_00000479_pre_disaster.png,train,hurricane-harvey_00000479_pre_disaster,hurricane-harvey,479,pre,322985,0,0,0,212,0,0,0,4
train/images/hurricane-florence_00000480_pre_disaster.png,train/masks/hurricane-florence_00000480_pre_disaster.png,train,hurricane-florence_00000480_pre_disaster,hurricane-florence,480,pre,7601,0,0,0,14,0,0,0,2
train/images/hurricane-michael_00000481_pre_disaster.png,train/masks/hurricane-michael_00000481_pre_disaster.png,train,hurricane-michael_00000481_pre_disaster,hurricane-michael,481,pre,135269,0,0,0,95,0,0,0,2
train/images/socal-fire_00000482_pre_disaster.png,train/masks/socal-fire_00000482_pre_disaster.png,train,socal-fire_00000482_pre_disaster,socal-fire,482,pre,803,0,0,0,3,0,0,0,1
train/images/hurricane-harvey_00000483_pre_disaster.png,train/masks/hurricane-harvey_00000483_pre_disaster.png,train,hurricane-harvey_00000483_pre_disaster,hurricane-harvey,483,pre,363917,0,0,0,113,0,0,0,2
train/images/hurricane-florence_00000483_pre_disaster.png,train/masks/hurricane-florence_00000483_pre_disaster.png,train,hurricane-florence_00000483_pre_disaster,hurricane-florence,483,pre,20089,0,0,0,12,0,0,0,4
train/images/socal-fire_00000483_pre_disaster.png,train/masks/socal-fire_00000483_pre_disaster.png,train,socal-fire_00000483_pre_disaster,socal-fire,483,pre,73162,0,0,0,57,0,0,0,4
train/images/socal-fire_00000485_pre_disaster.png,train/masks/socal-fire_00000485_pre_disaster.png,train,socal-fire_00000485_pre_disaster,socal-fire,485,pre,772,0,0,0,2,0,0,0,0
train/images/hurricane-harvey_00000485_pre_disaster.png,train/masks/hurricane-harvey_00000485_pre_disaster.png,train,hurricane-harvey_00000485_pre_disaster,hurricane-harvey,485,pre,99601,0,0,0,45,0,0,0,4
train/images/socal-fire_00000486_pre_disaster.png,train/masks/socal-fire_00000486_pre_disaster.png,train,socal-fire_00000486_pre_disaster,socal-fire,486,pre,27124,0,0,0,24,0,0,0,2
train/images/hurricane-florence_00000488_pre_disaster.png,train/masks/hurricane-florence_00000488_pre_disaster.png,train,hurricane-florence_00000488_pre_disaster,hurricane-florence,488,pre,12742,0,0,0,23,0,0,0,0
train/images/hurricane-florence_00000491_pre_disaster.png,train/masks/hurricane-florence_00000491_pre_disaster.png,train,hurricane-florence_00000491_pre_disaster,hurricane-florence,491,pre,19339,0,0,0,10,0,0,0,4
train/images/socal-fire_00000493_pre_disaster.png,train/masks/socal-fire_00000493_pre_disaster.png,train,socal-fire_00000493_pre_disaster,socal-fire,493,pre,0,0,0,0,0,0,0,0,4
train/images/socal-fire_00000498_pre_disaster.png,train/masks/socal-fire_00000498_pre_disaster.png,train,socal-fire_00000498_pre_disaster,socal-fire,498,pre,230751,0,0,0,98,0,0,0,2
train/images/hurricane-harvey_00000498_pre_disaster.png,train/masks/hurricane-harvey_00000498_pre_disaster.png,train,hurricane-harvey_00000498_pre_disaster,hurricane-harvey,498,pre,2403,0,0,0,10,0,0,0,1
train/images/socal-fire_00000499_pre_disaster.png,train/masks/socal-fire_00000499_pre_disaster.png,train,socal-fire_00000499_pre_disaster,socal-fire,499,pre,0,0,0,0,0,0,0,0,4
train/images/socal-fire_00000504_pre_disaster.png,train/masks/socal-fire_00000504_pre_disaster.png,train,socal-fire_00000504_pre_disaster,socal-fire,504,pre,148280,0,0,0,93,0,0,0,4
train/images/hurricane-harvey_00000504_pre_disaster.png,train/masks/hurricane-harvey_00000504_pre_disaster.png,train,hurricane-harvey_00000504_pre_disaster,hurricane-harvey,504,pre,34078,0,0,0,13,0,0,0,4
train/images/socal-fire_00000506_pre_disaster.png,train/masks/socal-fire_00000506_pre_disaster.png,train,socal-fire_00000506_pre_disaster,socal-fire,506,pre,2329,0,0,0,2,0,0,0,2
train/images/hurricane-florence_00000507_pre_disaster.png,train/masks/hurricane-florence_00000507_pre_disaster.png,train,hurricane-florence_00000507_pre_disaster,hurricane-florence,507,pre,3624,0,0,0,8,0,0,0,0
train/images/hurricane-michael_00000507_pre_disaster.png,train/masks/hurricane-michael_00000507_pre_disaster.png,train,hurricane-michael_00000507_pre_disaster,hurricane-michael,507,pre,69599,0,0,0,72,0,0,0,4
train/images/hurricane-florence_00000509_pre_disaster.png,train/masks/hurricane-florence_00000509_pre_disaster.png,train,hurricane-florence_00000509_pre_disaster,hurricane-florence,509,pre,11110,0,0,0,7,0,0,0,1
train/images/socal-fire_00000509_pre_disaster.png,train/masks/socal-fire_00000509_pre_disaster.png,train,socal-fire_00000509_pre_disaster,socal-fire,509,pre,0,0,0,0,0,0,0,0,2
train/images/hurricane-harvey_00000510_pre_disaster.png,train/masks/hurricane-harvey_00000510_pre_disaster.png,train,hurricane-harvey_00000510_pre_disaster,hurricane-harvey,510,pre,123045,0,0,0,55,0,0,0,2
train/images/socal-fire_00000513_pre_disaster.png,train/masks/socal-fire_00000513_pre_disaster.png,train,socal-fire_00000513_pre_disaster,socal-fire,513,pre,0,0,0,0,0,0,0,0,0
train/images/hurricane-harvey_00000516_pre_disaster.png,train/masks/hurricane-harvey_00000516_pre_disaster.png,train,hurricane-harvey_00000516_pre_disaster,hurricane-harvey,516,pre,27051,0,0,0,17,0,0,0,1
train/images/hurricane-michael_00000518_pre_disaster.png,train/masks/hurricane-michael_00000518_pre_disaster.png,train,hurricane-michael_00000518_pre_disaster,hurricane-michael,518,pre,134509,0,0,0,149,0,0,0,3
train/images/socal-fire_00000518_pre_disaster.png,train/masks/socal-fire_00000518_pre_disaster.png,train,socal-fire_00000518_pre_disaster,socal-fire,518,pre,0,0,0,0,0,0,0,0,3
train/images/hurricane-florence_00000519_pre_disaster.png,train/masks/hurricane-florence_00000519_pre_disaster.png,train,hurricane-florence_00000519_pre_disaster,hurricane-florence,519,pre,9052,0,0,0,5,0,0,0,1
train/images/socal-fire_00000524_pre_disaster.png,train/masks/socal-fire_00000524_pre_disaster.png,train,socal-fire_00000524_pre_disaster,socal-fire,524,pre,0,0,0,0,0,0,0,0,2
train/images/hurricane-florence_00000525_pre_disaster.png,train/masks/hurricane-florence_00000525_pre_disaster.png,train,hurricane-florence_00000525_pre_disaster,hurricane-florence,525,pre,0,0,0,0,0,0,0,0,4
train/images/hurricane-michael_00000526_pre_disaster.png,train/masks/hurricane-michael_00000526_pre_disaster.png,train,hurricane-michael_00000526_pre_disaster,hurricane-michael,526,pre,125708,0,0,0,71,0,0,0,3
train/images/hurricane-florence_00000528_pre_disaster.png,train/masks/hurricane-florence_00000528_pre_disaster.png,train,hurricane-florence_00000528_pre_disaster,hurricane-florence,528,pre,8789,0,0,0,11,0,0,0,2
train/images/hurricane-florence_00000530_pre_disaster.png,train/masks/hurricane-florence_00000530_pre_disaster.png,train,hurricane-florence_00000530_pre_disaster,hurricane-florence,530,pre,5708,0,0,0,7,0,0,0,0
train/images/hurricane-michael_00000533_pre_disaster.png,train/masks/hurricane-michael_00000533_pre_disaster.png,train,hurricane-michael_00000533_pre_disaster,hurricane-michael,533,pre,193520,0,0,0,73,0,0,0,0
train/images/hurricane-michael_00000534_pre_disaster.png,train/masks/hurricane-michael_00000534_pre_disaster.png,train,hurricane-michael_00000534_pre_disaster,hurricane-michael,534,pre,14082,0,0,0,11,0,0,0,3
train/images/hurricane-florence_00000535_pre_disaster.png,train/masks/hurricane-florence_00000535_pre_disaster.png,train,hurricane-florence_00000535_pre_disaster,hurricane-florence,535,pre,18511,0,0,0,16,0,0,0,1
train/images/hurricane-florence_00000541_pre_disaster.png,train/masks/hurricane-florence_00000541_pre_disaster.png,train,hurricane-florence_00000541_pre_disaster,hurricane-florence,541,pre,10101,0,0,0,9,0,0,0,0
train/images/hurricane-florence_00000543_pre_disaster.png,train/masks/hurricane-florence_00000543_pre_disaster.png,train,hurricane-florence_00000543_pre_disaster,hurricane-florence,543,pre,3046,0,0,0,6,0,0,0,1
train/images/hurricane-florence_00000544_pre_disaster.png,train/masks/hurricane-florence_00000544_pre_disaster.png,train,hurricane-florence_00000544_pre_disaster,hurricane-florence,544,pre,4996,0,0,0,2,0,0,0,4
train/images/socal-fire_00000544_pre_disaster.png,train/masks/socal-fire_00000544_pre_disaster.png,train,socal-fire_00000544_pre_disaster,socal-fire,544,pre,1188,0,0,0,5,0,0,0,1
train/images/hurricane-michael_00000544_pre_disaster.png,train/masks/hurricane-michael_00000544_pre_disaster.png,train,hurricane-michael_00000544_pre_disaster,hurricane-michael,544,pre,19466,0,0,0,10,0,0,0,1
train/images/hurricane-michael_00000545_pre_disaster.png,train/masks/hurricane-michael_00000545_pre_disaster.png,train,hurricane-michael_00000545_pre_disaster,hurricane-michael,545,pre,58083,0,0,0,28,0,0,0,1
train/images/socal-fire_00000546_pre_disaster.png,train/masks/socal-fire_00000546_pre_disaster.png,train,socal-fire_00000546_pre_disaster,socal-fire,546,pre,0,0,0,0,0,0,0,0,3
train/images/socal-fire_00000551_pre_disaster.png,train/masks/socal-fire_00000551_pre_disaster.png,train,socal-fire_00000551_pre_disaster,socal-fire,551,pre,7701,0,0,0,9,0,0,0,3
train/images/socal-fire_00000558_pre_disaster.png,train/masks/socal-fire_00000558_pre_disaster.png,train,socal-fire_00000558_pre_disaster,socal-fire,558,pre,6631,0,0,0,5,0,0,0,0
train/images/socal-fire_00000559_pre_disaster.png,train/masks/socal-fire_00000559_pre_disaster.png,train,socal-fire_00000559_pre_disaster,socal-fire,559,pre,0,0,0,0,0,0,0,0,3
train/images/socal-fire_00000568_pre_disaster.png,train/masks/socal-fire_00000568_pre_disaster.png,train,socal-fire_00000568_pre_disaster,socal-fire,568,pre,48439,0,0,0,34,0,0,0,0
train/images/socal-fire_00000571_pre_disaster.png,train/masks/socal-fire_00000571_pre_disaster.png,train,socal-fire_00000571_pre_disaster,socal-fire,571,pre,0,0,0,0,0,0,0,0,4
train/images/socal-fire_00000574_pre_disaster.png,train/masks/socal-fire_00000574_pre_disaster.png,train,socal-fire_00000574_pre_disaster,socal-fire,574,pre,152,0,0,0,1,0,0,0,2
train/images/socal-fire_00000588_pre_disaster.png,train/masks/socal-fire_00000588_pre_disaster.png,train,socal-fire_00000588_pre_disaster,socal-fire,588,pre,0,0,0,0,0,0,0,0,1
train/images/socal-fire_00000590_pre_disaster.png,train/masks/socal-fire_00000590_pre_disaster.png,train,socal-fire_00000590_pre_disaster,socal-fire,590,pre,94552,0,0,0,89,0,0,0,2
train/images/socal-fire_00000605_pre_disaster.png,train/masks/socal-fire_00000605_pre_disaster.png,train,socal-fire_00000605_pre_disaster,socal-fire,605,pre,50168,0,0,0,10,0,0,0,3
train/images/socal-fire_00000612_pre_disaster.png,train/masks/socal-fire_00000612_pre_disaster.png,train,socal-fire_00000612_pre_disaster,socal-fire,612,pre,0,0,0,0,0,0,0,0,1
train/images/socal-fire_00000613_pre_disaster.png,train/masks/socal-fire_00000613_pre_disaster.png,train,socal-fire_00000613_pre_disaster,socal-fire,613,pre,0,0,0,0,0,0,0,0,3
train/images/socal-fire_00000614_pre_disaster.png,train/masks/socal-fire_00000614_pre_disaster.png,train,socal-fire_00000614_pre_disaster,socal-fire,614,pre,27854,0,0,0,31,0,0,0,2
train/images/socal-fire_00000615_pre_disaster.png,train/masks/socal-fire_00000615_pre_disaster.png,train,socal-fire_00000615_pre_disaster,socal-fire,615,pre,302,0,0,0,1,0,0,0,2
train/images/socal-fire_00000617_pre_disaster.png,train/masks/socal-fire_00000617_pre_disaster.png,train,socal-fire_00000617_pre_disaster,socal-fire,617,pre,0,0,0,0,0,0,0,0,0
train/images/socal-fire_00000621_pre_disaster.png,train/masks/socal-fire_00000621_pre_disaster.png,train,socal-fire_00000621_pre_disaster,socal-fire,621,pre,232724,0,0,0,71,0,0,0,3
