image_fname,mask_fname,folder,image_id,event_name,sample_id,event_type,non_damaged_pixels,light_damaged_pixels,medium_damaged_pixels,destroyed_pixels,non_damaged_buildings,light_damaged_buildings,medium_damaged_buildings,destroyed_buildings
train/images/hurricane-harvey_00000479_pre_disaster.png,train/masks/hurricane-harvey_00000479_pre_disaster.png,train,hurricane-harvey_00000479_pre_disaster,hurricane-harvey,00000479,pre,322985,0,0,0,212,0,0,0
train/images/hurricane-harvey_00000483_post_disaster.png,train/masks/hurricane-harvey_00000483_post_disaster.png,train,hurricane-harvey_00000483_post_disaster,hurricane-harvey,00000483,post,362742,0,0,0,114,0,0,0
train/images/hurricane-harvey_00000483_pre_disaster.png,train/masks/hurricane-harvey_00000483_pre_disaster.png,train,hurricane-harvey_00000483_pre_disaster,hurricane-harvey,00000483,pre,363917,0,0,0,113,0,0,0
train/images/hurricane-harvey_00000485_post_disaster.png,train/masks/hurricane-harvey_00000485_post_disaster.png,train,hurricane-harvey_00000485_post_disaster,hurricane-harvey,00000485,post,32531,8986,41934,15995,13,4,16,12
train/images/hurricane-harvey_00000485_pre_disaster.png,train/masks/hurricane-harvey_00000485_pre_disaster.png,train,hurricane-harvey_00000485_pre_disaster,hurricane-harvey,00000485,pre,99601,0,0,0,45,0,0,0
train/images/hurricane-harvey_00000498_post_disaster.png,train/masks/hurricane-harvey_00000498_post_disaster.png,train,hurricane-harvey_00000498_post_disaster,hurricane-harvey,00000498,post,0,0,0,2403,0,0,0,10
train/images/hurricane-harvey_00000498_pre_disaster.png,train/masks/hurricane-harvey_00000498_pre_disaster.png,train,hurricane-harvey_00000498_pre_disaster,hurricane-harvey,00000498,pre,2403,0,0,0,10,0,0,0
train/images/hurricane-harvey_00000504_post_disaster.png,train/masks/hurricane-harvey_00000504_post_disaster.png,train,hurricane-harvey_00000504_post_disaster,hurricane-harvey,00000504,post,18790,10177,910,4201,4,5,3,1
train/images/hurricane-harvey_00000504_pre_disaster.png,train/masks/hurricane-harvey_00000504_pre_disaster.png,train,hurricane-harvey_00000504_pre_disaster,hurricane-harvey,00000504,pre,34078,0,0,0,13,0,0,0
train/images/hurricane-harvey_00000510_post_disaster.png,train/masks/hurricane-harvey_00000510_post_disaster.png,train,hurricane-harvey_00000510_post_disaster,hurricane-harvey,00000510,post,4097,118741,0,0,2,53,0,0
train/images/hurricane-harvey_00000510_pre_disaster.png,train/masks/hurricane-harvey_00000510_pre_disaster.png,train,hurricane-harvey_00000510_pre_disaster,hurricane-harvey,00000510,pre,123045,0,0,0,55,0,0,0
train/images/hurricane-harvey_00000516_post_disaster.png,train/masks/hurricane-harvey_00000516_post_disaster.png,train,hurricane-harvey_00000516_post_disaster,hurricane-harvey,00000516,post,16927,10127,0,0,8,9,0,0
train/images/hurricane-harvey_00000516_pre_disaster.png,train/masks/hurricane-harvey_00000516_pre_disaster.png,train,hurricane-harvey_00000516_pre_disaster,hurricane-harvey,00000516,pre,27051,0,0,0,17,0,0,0
train/images/hurricane-matthew_00000010_post_disaster.png,train/masks/hurricane-matthew_00000010_post_disaster.png,train,hurricane-matthew_00000010_post_disaster,hurricane-matthew,00000010,post,2158,19538,1884,579,6,46,8,2
train/images/hurricane-matthew_00000010_pre_disaster.png,train/masks/hurricane-matthew_00000010_pre_disaster.png,train,hurricane-matthew_00000010_pre_disaster,hurricane-matthew,00000010,pre,24161,0,0,0,55,0,0,0
train/images/hurricane-matthew_00000011_post_disaster.png,train/masks/hurricane-matthew_00000011_post_disaster.png,train,hurricane-matthew_00000011_post_disaster,hurricane-matthew,00000011,post,18005,22284,560,0,25,29,2,0
train/images/hurricane-matthew_00000011_pre_disaster.png,train/masks/hurricane-matthew_00000011_pre_disaster.png,train,hurricane-matthew_00000011_pre_disaster,hurricane-matthew,00000011,pre,40913,0,0,0,51,0,0,0
train/images/hurricane-matthew_00000018_post_disaster.png,train/masks/hurricane-matthew_00000018_post_disaster.png,train,hurricane-matthew_00000018_post_disaster,hurricane-matthew,00000018,post,3533,884,186,0,20,4,1,0
train/images/hurricane-matthew_00000018_pre_disaster.png,train/masks/hurricane-matthew_00000018_pre_disaster.png,train,hurricane-matthew_00000018_pre_disaster,hurricane-matthew,00000018,pre,4603,0,0,0,25,0,0,0
train/images/hurricane-matthew_00000019_post_disaster.png,train/masks/hurricane-matthew_00000019_post_disaster.png,train,hurricane-matthew_00000019_post_disaster,hurricane-matthew,00000019,post,3564,0,0,0,14,0,0,0
train/images/hurricane-matthew_00000019_pre_disaster.png,train/masks/hurricane-matthew_00000019_pre_disaster.png,train,hurricane-matthew_00000019_pre_disaster,hurricane-matthew,00000019,pre,3601,0,0,0,14,0,0,0
train/images/hurricane-matthew_00000022_post_disaster.png,train/masks/hurricane-matthew_00000022_post_disaster.png,train,hurricane-matthew_00000022_post_disaster,hurricane-matthew,00000022,post,5590,2402,0,0,34,12,0,0
train/images/hurricane-matthew_00000022_pre_disaster.png,train/masks/hurricane-matthew_00000022_pre_disaster.png,train,hurricane-matthew_00000022_pre_disaster,hurricane-matthew,00000022,pre,8056,0,0,0,43,0,0,0
train/images/hurricane-matthew_00000027_post_disaster.png,train/masks/hurricane-matthew_00000027_post_disaster.png,train,hurricane-matthew_00000027_post_disaster,hurricane-matthew,00000027,post,14145,160799,0,0,19,225,0,0
train/images/hurricane-matthew_00000027_pre_disaster.png,train/masks/hurricane-matthew_00000027_pre_disaster.png,train,hurricane-matthew_00000027_pre_disaster,hurricane-matthew,00000027,pre,175212,0,0,0,236,0,0,0
train/images/hurricane-matthew_00000028_post_disaster.png,train/masks/hurricane-matthew_00000028_post_disaster.png,train,hurricane-matthew_00000028_post_disaster,hurricane-matthew,00000028,post,27762,9606,905,0,70,19,3,0
train/images/hurricane-matthew_00000028_pre_disaster.png,train/masks/hurricane-matthew_00000028_pre_disaster.png,train,hurricane-matthew_00000028_pre_disaster,hurricane-matthew,00000028,pre,38320,0,0,0,86,0,0,0
train/images/hurricane-matthew_00000029_post_disaster.png,train/masks/hurricane-matthew_00000029_post_disaster.png,train,hurricane-matthew_00000029_post_disaster,hurricane-matthew,00000029,post,12025,774,0,251,56,3,0,1
train/images/hurricane-matthew_00000029_pre_disaster.png,train/masks/hurricane-matthew_00000029_pre_disaster.png,train,hurricane-matthew_00000029_pre_disaster,hurricane-matthew,00000029,pre,13050,0,0,0,60,0,0,0
train/images/hurricane-matthew_00000033_post_disaster.png,train/masks/hurricane-matthew_00000033_post_disaster.png,train,hurricane-matthew_00000033_post_disaster,hurricane-matthew,00000033,post,16726,7545,545,0,31,8,1,0
train/images/hurricane-matthew_00000033_pre_disaster.png,train/masks/hurricane-matthew_00000033_pre_disaster.png,train,hurricane-matthew_00000033_pre_disaster,hurricane-matthew,00000033,pre,24876,0,0,0,39,0,0,0
train/images/hurricane-matthew_00000037_post_disaster.png,train/masks/hurricane-matthew_00000037_post_disaster.png,train,hurricane-matthew_00000037_post_disaster,hurricane-matthew,00000037,post,0,164571,23044,0,0,186,16,0
train/images/hurricane-matthew_00000037_pre_disaster.png,train/masks/hurricane-matthew_00000037_pre_disaster.png,train,hurricane-matthew_00000037_pre_disaster,hurricane-matthew,00000037,pre,187865,0,0,0,199,0,0,0
train/images/hurricane-matthew_00000042_post_disaster.png,train/masks/hurricane-matthew_00000042_post_disaster.png,train,hurricane-matthew_00000042_post_disaster,hurricane-matthew,00000042,post,8745,5326,1007,0,24,17,2,0
train/images/hurricane-matthew_00000042_pre_disaster.png,train/masks/hurricane-matthew_00000042_pre_disaster.png,train,hurricane-matthew_00000042_pre_disaster,hurricane-matthew,00000042,pre,15124,0,0,0,43,0,0,0
train/images/hurricane-matthew_00000057_post_disaster.png,train/masks/hurricane-matthew_00000057_post_disaster.png,train,hurricane-matthew_00000057_post_disaster,hurricane-matthew,00000057,post,4523,4770,0,0,22,15,0,0
train/images/hurricane-matthew_00000057_pre_disaster.png,train/masks/hurricane-matthew_00000057_pre_disaster.png,train,hurricane-matthew_00000057_pre_disaster,hurricane-matthew,00000057,pre,9285,0,0,0,36,0,0,0
train/images/hurricane-matthew_00000076_post_disaster.png,train/masks/hurricane-matthew_00000076_post_disaster.png,train,hurricane-matthew_00000076_post_disaster,hurricane-matthew,00000076,post,0,936,527,1099,0,2,1,4
train/images/hurricane-matthew_00000076_pre_disaster.png,train/masks/hurricane-matthew_00000076_pre_disaster.png,train,hurricane-matthew_00000076_pre_disaster,hurricane-matthew,00000076,pre,2554,0,0,0,7,0,0,0
train/images/hurricane-matthew_00000096_post_disaster.png,train/masks/hurricane-matthew_00000096_post_disaster.png,train,hurricane-matthew_00000096_post_disaster,hurricane-matthew,00000096,post,0,0,0,0,0,0,0,0
train/images/hurricane-matthew_00000096_pre_disaster.png,train/masks/hurricane-matthew_00000096_pre_disaster.png,train,hurricane-matthew_00000096_pre_disaster,hurricane-matthew,00000096,pre,0,0,0,0,0,0,0,0
train/images/hurricane-matthew_00000101_post_disaster.png,train/masks/hurricane-matthew_00000101_post_disaster.png,train,hurricane-matthew_00000101_post_disaster,hurricane-matthew,00000101,post,0,1271,0,4168,0,4,0,14
train/images/hurricane-matthew_00000101_pre_disaster.png,train/masks/hurricane-matthew_00000101_pre_disaster.png,train,hurricane-matthew_00000101_pre_disaster,hurricane-matthew,00000101,pre,5439,0,0,0,18,0,0,0
train/images/hurricane-matthew_00000105_post_disaster.png,train/masks/hurricane-matthew_00000105_post_disaster.png,train,hurricane-matthew_00000105_post_disaster,hurricane-matthew,00000105,post,4041,122612,26105,203,6,63,12,1
train/images/hurricane-matthew_00000105_pre_disaster.png,train/masks/hurricane-matthew_00000105_pre_disaster.png,train,hurricane-matthew_00000105_pre_disaster,hurricane-matthew,00000105,pre,153326,0,0,0,71,0,0,0
train/images/hurricane-matthew_00000108_post_disaster.png,train/masks/hurricane-matthew_00000108_post_disaster.png,train,hurricane-matthew_00000108_post_disaster,hurricane-matthew,00000108,post,5228,42498,4936,0,9,66,7,0
train/images/hurricane-matthew_00000108_pre_disaster.png,train/masks/hurricane-matthew_00000108_pre_disaster.png,train,hurricane-matthew_00000108_pre_disaster,hurricane-matthew,00000108,pre,52666,0,0,0,79,0,0,0
train/images/hurricane-matthew_00000111_post_disaster.png,train/masks/hurricane-matthew_00000111_post_disaster.png,train,hurricane-matthew_00000111_post_disaster,hurricane-matthew,00000111,post,100,1725,998,1760,1,6,2,9
train/images/hurricane-matthew_00000111_pre_disaster.png,train/masks/hurricane-matthew_00000111_pre_disaster.png,train,hurricane-matthew_00000111_pre_disaster,hurricane-matthew,00000111,pre,4584,0,0,0,18,0,0,0
train/images/hurricane-matthew_00000112_post_disaster.png,train/masks/hurricane-matthew_00000112_post_disaster.png,train,hurricane-matthew_00000112_post_disaster,hurricane-matthew,00000112,post,418,392,2845,3763,2,2,3,23
train/images/hurricane-matthew_00000112_pre_disaster.png,train/masks/hurricane-matthew_00000112_pre_disaster.png,train,hurricane-matthew_00000112_pre_disaster,hurricane-matthew,00000112,pre,7434,0,0,0,30,0,0,0
train/images/hurricane-matthew_00000113_post_disaster.png,train/masks/hurricane-matthew_00000113_post_disaster.png,train,hurricane-matthew_00000113_post_disaster,hurricane-matthew,00000113,post,935,4107,0,0,2,13,0,0
train/images/hurricane-matthew_00000113_pre_disaster.png,train/masks/hurricane-matthew_00000113_pre_disaster.png,train,hurricane-matthew_00000113_pre_disaster,hurricane-matthew,00000113,pre,5042,0,0,0,15,0,0,0
train/images/hurricane-matthew_00000114_post_disaster.png,train/masks/hurricane-matthew_00000114_post_disaster.png,train,hurricane-matthew_00000114_post_disaster,hurricane-matthew,00000114,post,381,781,553,3714,2,3,2,20
train/images/hurricane-matthew_00000114_pre_disaster.png,train/masks/hurricane-matthew_00000114_pre_disaster.png,train,hurricane-matthew_00000114_pre_disaster,hurricane-matthew,00000114,pre,5429,0,0,0,27,0,0,0
train/images/hurricane-matthew_00000115_post_disaster.png,train/masks/hurricane-matthew_00000115_post_disaster.png,train,hurricane-matthew_00000115_post_disaster,hurricane-matthew,00000115,post,0,0,0,621,0,0,0,3
train/images/hurricane-matthew_00000115_pre_disaster.png,train/masks/hurricane-matthew_00000115_pre_disaster.png,train,hurricane-matthew_00000115_pre_disaster,hurricane-matthew,00000115,pre,621,0,0,0,3,0,0,0
train/images/hurricane-matthew_00000118_post_disaster.png,train/masks/hurricane-matthew_00000118_post_disaster.png,train,hurricane-matthew_00000118_post_disaster,hurricane-matthew,00000118,post,0,691,3141,3304,0,4,9,20
train/images/hurricane-matthew_00000118_pre_disaster.png,train/masks/hurricane-matthew_00000118_pre_disaster.png,train,hurricane-matthew_00000118_pre_disaster,hurricane-matthew,00000118,pre,7136,0,0,0,32,0,0,0
train/images/hurricane-matthew_00000121_post_disaster.png,train/masks/hurricane-matthew_00000121_post_disaster.png,train,hurricane-matthew_00000121_post_disaster,hurricane-matthew,00000121,post,0,0,185,0,0,0,1,0
train/images/hurricane-matthew_00000121_pre_disaster.png,train/masks/hurricane-matthew_00000121_pre_disaster.png,train,hurricane-matthew_00000121_pre_disaster,hurricane-matthew,00000121,pre,179,0,0,0,1,0,0,0
train/images/hurricane-matthew_00000122_post_disaster.png,train/masks/hurricane-matthew_00000122_post_disaster.png,train,hurricane-matthew_00000122_post_disaster,hurricane-matthew,00000122,post,1722,3306,0,0,8,2,0,0
train/images/hurricane-matthew_00000122_pre_disaster.png,train/masks/hurricane-matthew_00000122_pre_disaster.png,train,hurricane-matthew_00000122_pre_disaster,hurricane-matthew,00000122,pre,5030,0,0,0,10,0,0,0
train/images/hurricane-matthew_00000135_post_disaster.png,train/masks/hurricane-matthew_00000135_post_disaster.png,train,hurricane-matthew_00000135_post_disaster,hurricane-matthew,00000135,post,0,712,2769,2784,0,3,7,11
train/images/hurricane-matthew_00000135_pre_disaster.png,train/masks/hurricane-matthew_00000135_pre_disaster.png,train,hurricane-matthew_00000135_pre_disaster,hurricane-matthew,00000135,pre,6265,0,0,0,21,0,0,0
train/images/hurricane-matthew_00000146_post_disaster.png,train/masks/hurricane-matthew_00000146_post_disaster.png,train,hurricane-matthew_00000146_post_disaster,hurricane-matthew,00000146,post,57,0,0,490,1,0,0,3
train/images/hurricane-matthew_00000146_pre_disaster.png,train/masks/hurricane-matthew_00000146_pre_disaster.png,train,hurricane-matthew_00000146_pre_disaster,hurricane-matthew,00000146,pre,547,0,0,0,4,0,0,0
train/images/hurricane-matthew_00000147_post_disaster.png,train/masks/hurricane-matthew_00000147_post_disaster.png,train,hurricane-matthew_00000147_post_disaster,hurricane-matthew,00000147,post,146,0,163,256,1,0,1,2
train/images/hurricane-matthew_00000147_pre_disaster.png,train/masks/hurricane-matthew_00000147_pre_disaster.png,train,hurricane-matthew_00000147_pre_disaster,hurricane-matthew,00000147,pre,565,0,0,0,4,0,0,0
train/images/hurricane-matthew_00000150_post_disaster.png,train/masks/hurricane-matthew_00000150_post_disaster.png,train,hurricane-matthew_00000150_post_disaster,hurricane-matthew,00000150,post,2227,1391,997,1968,16,8,6,11
train/images/hurricane-matthew_00000150_pre_disaster.png,train/masks/hurricane-matthew_00000150_pre_disaster.png,train,hurricane-matthew_00000150_pre_disaster,hurricane-matthew,00000150,pre,6601,0,0,0,41,0,0,0
train/images/hurricane-matthew_00000160_post_disaster.png,train/masks/hurricane-matthew_00000160_post_disaster.png,train,hurricane-matthew_00000160_post_disaster,hurricane-matthew,00000160,post,520,0,838,3121,5,0,5,16
train/images/hurricane-matthew_00000160_pre_disaster.png,train/masks/hurricane-matthew_00000160_pre_disaster.png,train,hurricane-matthew_00000160_pre_disaster,hurricane-matthew,00000160,pre,4479,0,0,0,26,0,0,0
train/images/hurricane-matthew_00000163_post_disaster.png,train/masks/hurricane-matthew_00000163_post_disaster.png,train,hurricane-matthew_00000163_post_disaster,hurricane-matthew,00000163,post,0,0,0,852,0,0,0,5
train/images/hurricane-matthew_00000163_pre_disaster.png,train/masks/hurricane-matthew_00000163_pre_disaster.png,train,hurricane-matthew_00000163_pre_disaster,hurricane-matthew,00000163,pre,867,0,0,0,5,0,0,0
train/images/hurricane-matthew_00000165_post_disaster.png,train/masks/hurricane-matthew_00000165_post_disaster.png,train,hurricane-matthew_00000165_post_disaster,hurricane-matthew,00000165,post,0,0,0,1789,0,0,0,7
train/images/hurricane-matthew_00000165_pre_disaster.png,train/masks/hurricane-matthew_00000165_pre_disaster.png,train,hurricane-matthew_00000165_pre_disaster,hurricane-matthew,00000165,pre,1789,0,0,0,7,0,0,0
train/images/hurricane-matthew_00000177_post_disaster.png,train/masks/hurricane-matthew_00000177_post_disaster.png,train,hurricane-matthew_00000177_post_disaster,hurricane-matthew,00000177,post,0,0,0,876,0,0,0,5
train/images/hurricane-matthew_00000177_pre_disaster.png,train/masks/hurricane-matthew_00000177_pre_disaster.png,train,hurricane-matthew_00000177_pre_disaster,hurricane-matthew,00000177,pre,876,0,0,0,5,0,0,0
train/images/hurricane-matthew_00000183_post_disaster.png,train/masks/hurricane-matthew_00000183_post_disaster.png,train,hurricane-matthew_00000183_post_disaster,hurricane-matthew,00000183,post,326,154,183,194,2,1,1,1
train/images/hurricane-matthew_00000183_pre_disaster.png,train/masks/hurricane-matthew_00000183_pre_disaster.png,train,hurricane-matthew_00000183_pre_disaster,hurricane-matthew,00000183,pre,857,0,0,0,5,0,0,0
train/images/hurricane-matthew_00000184_post_disaster.png,train/masks/hurricane-matthew_00000184_post_disaster.png,train,hurricane-matthew_00000184_post_disaster,hurricane-matthew,00000184,post,80,1884,1917,3081,1,6,7,23
train/images/hurricane-matthew_00000184_pre_disaster.png,train/masks/hurricane-matthew_00000184_pre_disaster.png,train,hurricane-matthew_00000184_pre_disaster,hurricane-matthew,00000184,pre,6962,0,0,0,37,0,0,0
